"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_21868_1","X_35794_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_R34914A_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1"
"MAML3",2,3,0,2,2,11,3,2,0,0,0,0,0,5,0,1,3,1,0,3,0,1,0,1,2,0,7,3,1,1,3,3,5,0,3,2,2,0,9,14,1,2,4,4,2,2
"MAP3K19",1,0,0,1,1,1,2,0,1,4,0,1,1,0,1,0,2,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,2,1,2,5,3,2,1,1,1,1,0,1,0,0
"MAPK10",22,19,2,3,18,8,10,4,7,2,19,5,1,0,3,1,5,3,2,16,7,2,2,4,3,2,1,5,4,6,2,4,2,76,96,2,4,10,2,3,1,8,17,4,0,2
"MAPK13",177,180,91,143,274,165,283,165,141,118,59,50,92,204,70,49,53,9,6,39,471,68,87,160,159,54,51,48,173,233,79,316,101,120,498,131,189,319,138,181,88,92,73,48,42,130
"MAPK4",1,0,4,3,1,2,3,4,3,2,4,3,13,0,1,3,2,0,0,0,4,6,11,2,0,1,2,0,0,3,3,4,12,1,0,23,3,12,1,3,8,1,2,0,1,10
"MAPK8IP1P2",7,4,0,7,7,0,0,0,0,0,1,1,0,7,6,0,0,3,0,0,0,2,5,4,0,4,0,0,0,0,1,0,2,0,0,3,6,2,0,0,1,0,0,0,0,2
"MARCHF10",0,1,0,4,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,2,2,0,1,0
"MARK3P1",0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
"MASP1",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,1,0,0,1,0
"MAT1A",0,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,8,1,0,0,1,0,0,0,1,1
"MBL1P",1,2,0,29,4,3,7,2,5,5,3,7,0,2,1,2,3,0,0,1,16,0,1,18,0,0,18,14,2,0,2,0,3,3,6,1,2,0,1,0,0,2,3,3,0,4
"MBL3P",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"MDP1",0,2,2,1,2,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,2,0,1,0,2,1,2,5,2,0,0,4,0,1,2,1,1
"MEIS2",45,34,36,121,142,8,12,6,49,42,47,42,53,7,579,96,121,166,205,233,77,3,10,95,12,460,7,5,17,28,196,25,7,28,10,285,240,210,8,34,190,52,44,92,76,7
"MEIS3",0,1,0,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0
"MEOX1",2,5,2,8,14,18,25,11,39,57,79,93,2,30,0,7,2,4,4,72,5,1,0,7,0,1,4,5,0,5,13,6,1,98,7,21,39,15,1,0,15,9,14,112,139,2
"MEP1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4
"METTL27",12,10,0,36,14,13,1,11,11,18,3,3,0,59,11,5,4,19,14,13,50,4,4,1,15,6,22,14,12,5,4,8,1,8,21,1,0,21,10,10,2,0,0,2,1,5
"METTL7B",8,7,1,20,6,2,8,6,0,5,7,1,1,4,9,59,59,7,4,17,4,0,0,0,8,5,0,5,7,1,0,0,10,8,2,0,0,16,7,5,1,10,4,5,4,10
"MFAP5",6,7,1,4,2,2,1,2,5,1,4,4,4,1,0,0,0,1,0,0,4,5,2,2,0,0,0,0,0,0,0,0,2,7,1,6,8,1,2,0,2,0,1,4,4,3
"MGAM2",0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,1,0,1,2,0,0,2,3,0,0,1,1,0
"MICC",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MICOS10P2",11,3,0,0,0,4,0,5,0,0,3,1,0,3,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,7,0,1,1,0,4,2,5,0,1,3,0,0,0,0,0
"MICOS10P3",28,29,0,0,0,7,0,16,0,0,5,10,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,7,0,7,7,9,0,0,7,0,0,0,0,0
"MIPOL1",0,0,0,0,1,0,1,0,1,1,0,1,0,12,0,0,0,0,0,0,1,0,0,1,0,0,11,9,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,4
"MIR199A1",2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,2,1,0,1,0,0,0,0,0,0
"MIR2052HG",0,0,2,0,0,1,0,0,4,3,0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5,0,2,0,2,0,0,0,1
"MIR302C",1,1,0,2,1,0,1,2,0,0,1,0,1,2,0,1,1,1,1,0,2,1,1,0,2,0,0,0,0,1,2,3,1,0,3,3,1,3,2,2,0,2,2,1,1,1
"MIR3157",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1
"MIR4298",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MIR4446",1,0,1,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,1,2,0,1,0
"MIR4500HG",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,34,1,0,0,0,0,0,1,0,0,0,0,0
"MIR4782",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"MIR4786",0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,2,1,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0
"MIR497HG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR4999",0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"MIR499A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MIR6075",1,1,0,2,1,0,3,0,0,1,2,1,2,5,1,0,1,0,1,3,2,4,2,5,0,5,0,0,0,0,0,0,1,4,2,1,1,1,0,0,1,0,0,1,0,2
"MIR642A",1,0,0,3,3,0,1,1,1,0,1,1,0,3,0,1,0,2,2,0,4,0,2,0,0,0,2,1,1,0,1,0,0,2,4,0,0,3,0,0,0,0,0,1,0,0
"MIR646HG",37,37,0,0,1,75,20,98,14,5,11,16,1,3,1,1,6,0,0,17,55,0,2,9,9,0,71,82,11,11,1,17,5,142,84,97,69,1,12,9,1,64,76,51,46,7
"MIR6754",0,1,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,3,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"MIR6768",0,0,1,0,0,0,0,1,1,2,0,0,1,1,1,1,0,0,0,1,1,0,0,2,1,0,0,0,0,2,1,1,1,1,1,0,0,2,1,0,1,1,2,0,1,0
"MIR6769A",1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,0,1,2,0,0,0,0,1,0,0,0
"MIR6877",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0
"MIR924HG",0,0,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,9,4,0,5,8,4,0,3,0,1,3,1,0,1,0,0,0,1,1,0,0,0,0
"MIX23P1",1,0,0,8,21,12,0,10,1,0,0,1,0,6,0,1,1,0,1,0,4,2,1,2,0,0,2,2,1,5,1,5,0,1,9,0,1,1,1,0,4,2,6,1,3,0
"MIX23P3",0,0,2,1,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,2,2,0,1,0,2,0,3,1,0,3,0
"MKRN3",0,0,0,0,0,8,0,12,1,1,30,31,0,0,0,151,162,0,0,0,47,1,3,0,0,0,0,0,0,37,0,64,18,1,347,0,0,0,103,126,0,2,0,11,6,22
"MLC1",0,2,71,76,27,200,42,229,58,48,151,115,81,11,7,61,73,96,123,10,154,2,8,186,172,3,92,86,169,11,20,20,39,16,97,5,9,73,57,69,25,44,34,31,28,36
"MLNR",0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,3,0,0,2,0,0,2,0,1
"MME",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,1,2,0,1,2,5,0,1,0,0,0,0,0,0,0
"MMP15",4,3,4,0,6,7,11,5,3,2,47,26,3,3,7,64,64,4,10,424,23,6,6,1,1,8,2,2,2,5,28,5,5,261,4,2,1,0,1,6,24,11,16,15,8,10
"MMP2-AS1",0,1,10,0,2,5,36,8,0,0,0,0,9,2,0,0,0,0,0,8,29,2,0,0,0,0,0,0,1,0,0,0,1,4,48,74,89,0,2,6,0,5,7,0,0,0
"MOBP",0,1,1,0,0,1,1,3,2,1,0,0,1,1,0,2,3,0,0,1,0,3,1,4,0,0,0,0,1,4,1,7,1,1,1,2,1,1,2,6,1,0,1,0,0,1
"MOCS1",35,30,3,1,1,4,15,1,2,1,16,6,5,5,19,20,23,1,0,62,2,2,1,20,2,20,11,13,4,82,2,99,5,138,7,0,0,1,0,1,3,15,10,6,3,7
"MPDZ",0,1,0,2,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2
"MRGPRG-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,1,0,0,1
"MROH2A",0,0,4,3,1,0,0,2,0,1,1,0,2,1,1,1,0,2,2,2,0,0,1,0,0,0,1,0,0,0,1,2,2,0,3,5,1,3,2,2,1,1,0,0,0,2
"MROH3P",6,0,0,1,0,0,0,0,0,0,2,2,0,1,1,4,2,0,1,7,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1
"MRPL35P3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,1,0,0,1
"MRPL53P1",1,1,0,1,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,3,1,0,1,0,0,0,0,0,0
"MS4A12",2,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,0,0,1,0,1,3,0,0,1
"MSH4",4,3,2,6,8,1,3,0,0,1,3,3,2,13,5,4,2,2,5,5,5,5,4,6,2,8,21,22,3,0,1,2,6,6,5,5,5,4,4,2,1,2,3,1,2,2
"MSR1",0,0,0,86,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,3,1,6,0,2,1,1,0,4,0,5,8,0,1,0,3,202,0,0,0,0,0,0,0,12
"MSRB3",4,3,0,7,65,29,1,24,28,22,5,7,0,1,54,3,1,11,26,1,18,52,74,11,0,39,66,57,1,12,10,23,5,3,43,26,10,13,2,0,15,9,11,14,6,1
"MSX1",266,307,223,43,81,59,123,57,109,101,237,261,237,15,64,191,176,95,117,1370,107,27,37,360,77,38,465,498,68,42,66,41,76,1198,55,8,21,37,7,15,94,197,152,123,101,79
"MT1E",163,194,226,6,8,50,30,62,97,84,234,190,225,58,1,148,110,99,103,15,17,6,16,27,11,1,61,78,7,60,43,77,105,124,13,4,0,11,117,134,46,308,252,199,127,113
"MT1G",0,0,1,0,0,0,1,0,0,1,3,4,1,0,0,3,0,27,24,1,1,1,1,0,0,0,0,1,0,9,0,7,3,1,2,0,0,0,1,1,0,4,4,15,19,3
"MT1H",0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,0,0,0,0,0,0,0,0,0,0,2,1,1
"MT1L",22,21,2,0,6,0,2,0,0,0,5,1,1,1,0,0,2,1,1,0,0,0,0,0,1,0,3,3,2,3,1,4,0,0,2,0,0,2,0,2,0,1,1,2,5,0
"MT3",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,1,0,0,0,0,1,0
"MTARC1",26,10,67,2,9,0,0,1,6,9,0,0,97,0,53,3,6,46,33,2,36,1,0,17,0,31,4,3,0,1,9,0,6,14,0,14,8,11,0,0,12,14,6,0,2,6
"MTARC2",445,401,245,49,63,7,0,8,211,237,41,43,219,91,650,99,85,441,408,35,414,87,102,174,4,513,107,100,6,23,25,35,62,192,3,514,550,133,0,0,51,98,86,62,66,53
"MTATP6P20",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,0,1,1,0,0,1,0,0,1,1
"MTCO2P22",0,0,0,1,1,0,1,0,0,0,0,0,0,1,12,0,0,1,0,1,0,0,0,1,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1
"MTCYBP21",0,1,0,1,4,2,2,1,0,1,0,2,0,1,0,0,0,1,2,0,3,2,0,0,7,0,0,0,4,1,0,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0
"MTND3P10",2,0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,1,0,2,4,1,2,1,1,0,0,1,0,0,2
"MTND4P34",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,4,2,0,0,0,0,0,0,0
"MTND5P1",2,1,0,1,2,1,2,0,0,0,0,1,2,2,1,0,0,0,1,0,1,0,3,0,5,2,3,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
"MTOR-AS1",1,1,1,2,0,1,1,1,1,1,0,2,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,5,3,1,0,0,2,0,1,2,0,1
"MTRNR2L1",0,0,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,8,0,11,10,2,0,0,0,0,0,4,4,0,0,3
"MTRNR2L8",9,18,11,249,25,9,19,14,15,20,225,254,6,171,17,9,8,23,29,2,34,9,16,10,9,18,166,169,17,18,11,8,12,22,13,177,377,17,14,23,10,12,7,16,6,6
"MTUS1",5,8,9,262,60,6,17,8,12,14,17,9,2,7,6,10,11,169,171,12,12,2,2,10,97,10,24,30,108,14,0,21,5,88,50,30,39,11,0,3,1,17,15,55,45,6
"MUC13",400,419,9,5,1,5,525,2,2,0,163,130,5,2,440,57,70,0,0,285,44,9,10,696,1,376,28,19,1,3,0,4,2,2520,9,9,16,4,0,2,0,16,10,37,29,5
"MUC16",0,0,7,0,12,0,0,0,15,11,2,0,0,0,1,30,21,0,0,0,2,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2
"MUC2",0,0,0,2,5,1,0,0,4,3,0,2,0,0,0,1,3,0,0,0,3,2,1,1,1,2,0,0,1,5,1,2,4,2,0,7,7,3,0,0,0,0,0,0,1,4
"MYBPC2",189,151,23,280,59,38,155,40,136,120,13,18,25,339,939,571,644,2,1,46,520,32,52,264,24,711,26,37,20,32,81,34,80,60,15,16,20,180,74,120,127,100,84,273,234,87
"MYBPH",22,23,0,4,3,3,6,2,1,0,10,8,1,1,1,8,4,0,0,59,3,0,1,23,0,3,2,4,0,0,8,0,8,306,3,4,1,2,0,0,6,7,5,1,3,8
"MYF6",9,11,36,127,0,0,7,3,2,1,0,3,44,0,9,0,0,0,2,35,20,1,3,59,1,9,23,23,0,1,8,2,1,22,1,0,0,11,1,4,8,7,5,11,10,2
"MYH13",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2,3,0,1,0,0,0,0,0,0,2,1
"MYH2",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,1,0,1,0,0,5,0,1,0,0,1,0,0,1,0,1
"MYH8",0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,2,1,6,0,3,1,4,0,1,0,0,0,1,0,2
"MYO1B",8,13,63,9,41,23,257,31,22,18,16,24,58,115,58,22,15,51,48,25,33,9,10,41,37,51,8,12,47,40,7,58,205,59,21,17,6,79,7,11,9,344,315,11,5,173
"MYO3B-AS1",1,1,0,0,1,0,3,0,1,2,0,0,0,2,0,1,4,0,0,0,1,1,0,1,1,3,0,1,0,1,0,2,2,8,3,2,2,2,2,3,1,1,0,0,0,3
"MYRFL",0,0,0,0,0,0,1,1,2,1,4,11,4,1,2,1,2,2,0,0,0,3,0,1,0,1,2,0,2,1,6,2,2,3,32,0,0,1,3,4,4,0,2,2,2,1
"MYT1",1,1,0,5,4,2,1,1,0,4,5,0,1,1,0,2,0,0,0,0,7,3,2,1,0,2,3,4,0,6,2,2,3,8,2,3,4,1,0,2,2,4,3,1,2,9
"NAALADL2",24,29,3,637,23,48,137,73,11,16,57,35,0,18,30,19,13,29,25,74,137,8,6,91,0,26,50,48,0,77,36,95,19,818,186,169,288,75,8,2,48,5,9,56,41,12
"NALCN",0,0,0,1,0,2,0,1,1,1,1,2,2,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0,2,1,30,1,0,3,1,1,1,9,5,2,1,0
"NAMPTP1",122,137,76,274,202,103,31,92,178,192,153,150,87,18,87,6,12,4,8,18,21,149,180,23,197,86,175,159,243,121,151,172,215,18,197,119,183,149,171,224,177,103,90,93,92,203
"NBAT1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,2,2,1,2,1,0,0,0,0,0,1,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
"NBPF4",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,2,0,0,0,1
"NBPF6",0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,25,15,0,0,0,0,0,0,1,0,7
"NCAM2",1,0,0,1,2,3,39,1,0,0,2,3,0,1,0,0,0,0,0,91,0,14,16,78,1,0,1,1,1,0,0,0,59,32,3,0,0,0,0,1,0,7,12,5,3,49
"NCAPGP1",0,1,1,1,1,1,0,1,0,2,1,0,1,1,2,1,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"NCMAP",0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,7,0,1,1
"NCR1",0,0,0,0,4,2,0,0,4,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,6,1,0,0,0,0,0,0,2
"NDUFAF4P4",0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,1,0,1,3,1,0,2,0,0,2,0,0,0,0,0,1
"NECAP1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,2
"NECTIN3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1
"NECTIN4",12,10,1,34,15,7,8,7,12,10,11,11,3,15,3,7,5,1,3,13,11,5,8,15,2,2,3,2,2,4,7,10,8,40,39,22,9,8,7,4,8,15,14,5,4,8
"NEFHP1",0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,2,0,0,0,0,1,2,0
"NEFM",0,0,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,1,0,0,1
"NEU4",0,1,7,11,7,4,7,4,9,3,2,2,9,6,0,5,5,0,0,5,19,5,4,18,3,2,4,6,5,13,6,20,9,23,0,16,23,16,3,6,4,7,2,8,9,11
"NEURL1B",0,1,2,10,13,7,1,4,2,5,11,8,8,5,0,5,8,1,1,10,10,14,13,10,6,2,4,4,3,8,14,9,17,131,4,25,7,13,8,11,13,4,2,14,12,32
"NEUROG3",0,0,3,2,3,2,6,4,4,1,0,1,0,4,1,0,0,0,0,1,9,0,0,0,4,0,0,0,4,2,2,3,1,9,4,1,0,0,0,0,2,5,4,1,0,4
"NEXN-AS1",0,2,1,2,0,3,0,2,0,0,0,0,0,2,1,1,0,0,1,2,3,0,2,1,1,1,1,1,1,1,1,3,1,4,6,2,0,11,1,2,2,1,1,2,3,0
"NFIA-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1
"NFIB",281,276,7,1,22,3,46,7,24,15,62,52,2,0,107,87,98,4,0,672,14,13,15,43,0,81,1,3,5,0,13,1,29,348,1,3,2,1,0,1,14,16,15,2,1,26
"NHS",5,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,4,0,0,2,5,1,0,0,3,1,0,0,5
"NHSL2",14,12,19,31,18,8,14,7,1,6,15,9,8,17,18,7,1,11,5,1,52,3,9,4,13,32,16,18,15,3,2,6,3,40,17,5,9,3,3,4,2,5,2,7,12,3
"NKAIN4",0,0,0,3,5,0,1,1,1,1,0,0,0,0,32,1,0,0,0,2,2,2,0,0,0,16,0,0,0,1,0,0,2,3,1,1,1,5,0,0,0,2,0,0,0,0
"NKAPL",3,0,3,0,6,8,5,6,0,0,8,2,3,58,6,4,8,24,16,62,15,0,1,2,2,3,10,10,10,1,0,1,12,7,28,6,6,12,0,0,0,5,8,1,2,3
"NLGN4X",4,7,0,0,2,9,0,6,6,5,23,26,0,100,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,53,1,51,38,0,66,2,13,2,4,0,2,35,37,2,4,80
"NLRP11",3,2,27,15,18,3,1,7,15,15,9,4,50,0,126,16,7,28,27,0,53,16,13,21,6,89,30,31,10,2,17,4,5,7,0,5,2,17,3,8,19,10,2,34,30,9
"NLRP13",0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,7,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
"NLRP4",0,1,28,9,21,4,4,8,9,12,8,10,21,0,546,31,36,41,36,1,136,7,10,25,5,402,57,74,5,4,5,5,11,5,0,16,10,39,0,0,6,1,0,15,12,13
"NLRP8",0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2
"NMBR",0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,1,6,1,1,1,0,0,0,0,1,1,0,0
"NMD3P1",1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,1,0,1
"NMU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"NOL8P1",1,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1,3,1,1,0,1,1,1,0,0
"NOS1",0,0,1,1,8,0,5,0,2,2,6,8,2,0,1,1,3,0,0,0,1,0,5,0,1,0,0,0,0,2,1,5,4,3,12,8,3,4,0,2,3,4,3,2,2,0
"NOTCH2NLR",0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPAS2",0,0,0,1,3,0,0,0,5,2,1,1,0,0,0,0,1,2,2,0,1,0,2,2,0,1,0,0,0,5,0,6,0,15,1,1,4,0,1,2,0,0,0,0,0,2
"NPAS3",0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1,2,0,0,0,0,0,1,1,2,1
"NPFFR1",1,0,1,1,2,1,0,0,0,0,2,3,0,0,0,2,1,0,2,7,1,0,2,0,1,1,0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,2
