"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_554_1","X_21868_1","X_35794_1","X_9487_1","X_9530_1","X_9519_1","X_3210_1","X_1608_1","X_945_1","X_928_1","X_675_1","X_649_1","X_610_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_301_1","X_9677_1","X_613_1","X_735_1","X_1496_1","X_1589_1","X_1779_1","X_9568_1","X_9631_1","X_R34914A_1","X_9945_1","X_10003_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_607_1","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1","X_523_1"
"TRIM53CP",4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.66815427895802,4.43642469970343,4.43642469970343,4.43642469970343,4.72879854267097,4.43642469970343,4.73109443420412,4.95230682843879,4.43642469970343,4.43642469970343,4.43642469970343,5.19645869427651,5.07632632950109,4.43642469970343,4.43642469970343,4.43642469970343,5.46210497726529,4.43642469970343,4.82707223266979,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.9829469679745,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.65730902259377,4.7250565201026,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.712635168776,4.43642469970343,4.65342361624057,4.43642469970343,4.43642469970343,4.68300753626299,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.96689734985983,4.43642469970343
"TRIM63",4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.67743739678853,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.00172700072082,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.05820094230687,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.85330412145056,4.43642469970343,5.20483847541226,4.43642469970343,5.20315160942227,4.43642469970343,4.43642469970343,4.43642469970343,5.65966826177238,4.43642469970343,4.43642469970343,4.43642469970343,5.42444588956423,5.45302218617273,4.43642469970343,4.84610956623015,4.43642469970343,4.9771314867383,4.43642469970343,5.47718317433647,4.43642469970343,4.83752007860272,4.43642469970343,4.43642469970343,4.83588151344031,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.93839464666568,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343
"TRMT9B",4.43642469970343,4.43642469970343,5.09993006646205,4.43642469970343,5.08703257805005,4.72032517237783,4.43642469970343,4.97793219359016,5.54336901693973,5.5055688431938,4.94505697214014,4.73532388580381,5.17456019566608,4.7399680756864,4.43642469970343,5.03984862233551,4.96031242590631,4.43642469970343,4.43642469970343,4.98258700332811,4.43642469970343,4.74911211782299,4.98722180095718,4.82988465682343,4.43642469970343,5.12693572341732,4.43642469970343,4.43642469970343,4.43642469970343,4.9829469679745,4.81150865634893,4.82315678400107,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.70528586591511,5.03135183346553,4.83334256902884,4.84610956623015,4.8321089716127,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.83588151344031,4.7437705388725,4.73610939237003,4.98635431438704,4.43642469970343,4.65342361624057,4.97723984139612,5.98759315924578,6.07508837734328,4.43642469970343,4.43642469970343,4.43642469970343,4.96363547568522,5.01692982560217,5.20889450908712,4.73920849164734,4.7493615545922,5.02869009033394,4.91322168920301
"TRNP1",5.46858712895137,5.54902601968174,4.43642469970343,4.82687599782811,4.76378944338591,4.43642469970343,4.85290879908031,4.82044526351183,4.84920229437201,4.43642469970343,5.35431292501381,5.03107442953971,4.43642469970343,4.8649154223959,4.43642469970343,4.90518466786058,4.80788108427361,4.72157492375647,4.43642469970343,5.29253266981934,5.16916025835281,4.81901495087604,4.43642469970343,4.43642469970343,4.43642469970343,5.23129849771183,4.80484529845317,4.85330412145056,4.43642469970343,4.43642469970343,4.81150865634893,4.43642469970343,4.94499829555152,4.80642545438684,4.74849871070124,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.53089930735734,4.99600893631095,4.84610956623015,4.99428039286477,5.28412253024096,4.82383861077602,4.43642469970343,4.98533209176738,4.43642469970343,4.43642469970343,4.97917645446303,4.83588151344031,4.87026325745748,4.73610939237003,4.98635431438704,4.43642469970343,6.59792248372978,4.43642469970343,4.43642469970343,4.68300753626299,4.43642469970343,4.43642469970343,4.43642469970343,4.96363547568522,5.29073632907394,5.20889450908712,5.1714761061468,5.05869131172168,5.02869009033394,4.43642469970343
"TRPM8",4.43642469970343,4.43642469970343,4.85826607866322,4.43642469970343,4.66815427895802,4.72032517237783,4.67743739678853,4.43642469970343,4.84920229437201,4.43642469970343,4.43642469970343,4.85838279216493,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.69944573646948,4.72157492375647,4.43642469970343,4.43642469970343,4.75160602422826,4.43642469970343,4.82707223266979,4.43642469970343,4.82653314230704,4.43642469970343,4.43642469970343,4.43642469970343,4.79489181351919,5.37220819809942,4.81150865634893,4.43642469970343,4.73106020822224,4.69841222316805,5.01746569134775,4.43642469970343,4.43642469970343,5.16506721040656,5.09211848411908,4.43642469970343,4.43642469970343,4.43642469970343,4.84610956623015,4.8321089716127,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.12677651272226,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.73610939237003,4.82645330670871,4.43642469970343,4.74301960738593,4.43642469970343,4.43642469970343,4.8624887320474,4.8260282769257,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.87812520639473,4.70277927026603,4.43642469970343
"TSPAN13",4.43642469970343,4.43642469970343,4.73524091852036,4.43642469970343,4.43642469970343,4.92658758431397,4.43642469970343,4.43642469970343,4.84920229437201,5.14531731276841,4.73109443420412,4.43642469970343,4.74050165905005,4.43642469970343,4.43642469970343,4.7078549650352,4.80788108427361,4.43642469970343,4.9324329993519,4.43642469970343,4.43642469970343,4.65774403355446,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.69841222316805,4.43642469970343,4.8439367174247,4.43642469970343,4.73652213081928,4.43642469970343,4.70528586591511,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82572400324091,4.43642469970343,4.91866488251495,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.98635431438704,4.43642469970343,4.81157440858161,4.65828788020326,4.81531371220738,4.78472364083332,4.43642469970343,4.72108529068848,4.79601491404104,4.74193532901226,4.69743327377195,4.826104262692,4.73920849164734,4.97635392431107,5.02869009033394,4.43642469970343
"TSPAN7",4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.00104404713482,4.43642469970343,4.43642469970343,4.43642469970343,5.01822316432268,4.43642469970343,5.02274575573474,5.36709690525994,4.43642469970343,4.65125984688721,4.43642469970343,4.43642469970343,4.69944573646948,4.72157492375647,4.84207377126368,4.43642469970343,4.88128087373255,4.65774403355446,4.43642469970343,4.43642469970343,4.43642469970343,4.83761373651259,4.43642469970343,4.43642469970343,4.43642469970343,4.82402243227105,4.43642469970343,4.43642469970343,4.94499829555152,4.69841222316805,4.81826585845619,4.7250565201026,4.43642469970343,4.73652213081928,4.731674706654,4.43642469970343,4.85858100445372,4.83334256902884,4.84610956623015,7.33705832175513,4.43642469970343,4.82383861077602,5.04587958970013,4.82572400324091,4.43642469970343,4.77820988420702,4.82133277405889,4.83588151344031,4.43642469970343,4.43642469970343,4.43642469970343,5.66858245824695,5.57622602140911,5.33737988701257,4.81531371220738,4.8624887320474,5.10723124611778,4.43642469970343,4.43642469970343,4.74193532901226,4.43642469970343,4.71238723694969,5.10861636293648,4.97635392431107,4.43642469970343,4.43642469970343
"TTLL7",5.46858712895137,5.23265018072618,8.45336949020969,8.71910917292733,5.87896986724042,6.60541683618597,7.52594741734959,6.66062659245708,5.54336901693973,5.46828069004332,8.4778219082099,8.41503527581925,8.32140033827709,5.20270060269125,5.96243587850358,6.33142355206184,6.46799897234394,5.55096019976208,5.55902057503379,5.37160546725785,7.09684166015721,6.1590832650445,5.29967438980174,4.82988465682343,4.82653314230704,4.43642469970343,5.4597230679591,4.85330412145056,6.40603888978816,5.10381765859644,5.64802342394279,4.98173350303389,7.86106805106965,7.66908661626476,7.96241875411111,5.41885076318695,5.93614491124496,7.56518650440679,7.6585988774177,5.42444588956423,5.27202394305873,4.43642469970343,4.43642469970343,5.53254483344918,4.9771314867383,5.20448028309907,5.18015135633748,5.20815373077305,4.43642469970343,6.06198469419042,4.97917645446303,4.99956625371408,6.15476138110767,6.43714622986156,5.77144259013197,5.66858245824695,9.3598362624812,7.48135869130899,6.59281400119,6.41560196624558,5.91733210852204,5.99710830568911,5.90213528040042,6.07790025673633,5.49045944946872,5.54826315010901,6.81832508867207,6.94682619334003,5.70215753493543,4.43642469970343
"TTTY14",4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.66815427895802,5.18049316214991,4.67743739678853,5.56304477690592,4.94112062116199,4.84843234313411,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.7078549650352,4.69944573646948,4.72157492375647,4.72373271703732,4.43642469970343,4.43642469970343,4.97592683901729,4.82707223266979,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.49563905511433,5.52980098513067,4.43642469970343,5.70555851137352,5.47992647315337,5.73807600686359,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.7437705388725,4.43642469970343,4.82645330670871,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.66181727485139,5.18244846772007,5.23244007887112,4.86768228453592,5.12147657487535,5.20889450908712,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343
"TUBBP5",4.92218081748286,4.72105744327729,4.43642469970343,4.43642469970343,5.16232450418221,4.43642469970343,4.77687411274482,4.43642469970343,5.67467600047731,5.57587465874555,5.20816892288831,4.85838279216493,4.43642469970343,4.43642469970343,4.43642469970343,5.24143291819331,4.96031242590631,5.32548253320955,5.48966433367845,4.43642469970343,4.43642469970343,4.74911211782299,4.98722180095718,4.43642469970343,4.43642469970343,4.83761373651259,4.80484529845317,4.43642469970343,4.43642469970343,5.20483847541226,4.43642469970343,4.98173350303389,4.43642469970343,4.43642469970343,4.65730902259377,4.7250565201026,4.43642469970343,4.43642469970343,4.43642469970343,4.70528586591511,4.85858100445372,4.43642469970343,4.43642469970343,4.43642469970343,4.9771314867383,4.43642469970343,4.43642469970343,4.82572400324091,4.83752007860272,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82645330670871,4.43642469970343,4.65342361624057,4.43642469970343,4.43642469970343,4.43642469970343,4.7548554369105,4.43642469970343,4.43642469970343,4.74193532901226,4.43642469970343,4.43642469970343,4.73920849164734,4.87812520639473,4.81257581067408,5.10771808273844
"TUSC3",4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.72032517237783,4.43642469970343,4.70836783190094,4.43642469970343,4.43642469970343,5.02274575573474,4.73532388580381,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82206042078743,4.43642469970343,4.82707223266979,4.43642469970343,4.43642469970343,4.83761373651259,4.95605365983023,4.43642469970343,4.43642469970343,5.29308744223245,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,6.15604270335371,4.7250565201026,4.43642469970343,5.10273556730071,5.15349529812782,4.43642469970343,5.16254389281819,4.43642469970343,4.43642469970343,5.39117203229667,4.9771314867383,4.43642469970343,5.38979675195874,4.98533209176738,4.83752007860272,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82645330670871,5.40200040017414,4.43642469970343,4.7498789838462,4.43642469970343,4.68300753626299,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.91322168920301
"TXNDC12-AS1",4.71775678528571,4.43642469970343,4.85826607866322,4.82687599782811,4.76378944338591,4.92658758431397,4.67743739678853,4.43642469970343,4.43642469970343,4.43642469970343,4.73109443420412,4.43642469970343,4.43642469970343,4.65125984688721,4.79739270084652,4.43642469970343,4.43642469970343,4.43642469970343,4.84207377126368,4.43642469970343,4.6595126925563,4.74911211782299,4.82707223266979,4.43642469970343,4.43642469970343,5.00199303531711,4.43642469970343,4.43642469970343,4.79489181351919,4.43642469970343,4.43642469970343,4.43642469970343,4.73106020822224,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.731674706654,4.70528586591511,4.43642469970343,4.83334256902884,4.43642469970343,4.43642469970343,4.9771314867383,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.1153136208872,4.43642469970343,4.83588151344031,4.87026325745748,4.73610939237003,4.712635168776,4.43642469970343,4.9198418346737,4.7498789838462,4.65559475576232,4.78472364083332,4.7548554369105,4.72108529068848,4.87626643804998,4.43642469970343,4.69743327377195,4.43642469970343,4.43642469970343,4.43642469970343,4.81257581067408,5.25500021101363
"UNC5B-AS1",4.71775678528571,4.92784385758443,4.43642469970343,4.66230967858833,4.76378944338591,4.83727805978251,4.43642469970343,4.90606525189103,4.43642469970343,4.43642469970343,4.43642469970343,4.85838279216493,4.43642469970343,4.65125984688721,4.87794740341941,4.7078549650352,4.80788108427361,4.43642469970343,4.43642469970343,4.8237656411637,4.43642469970343,4.65774403355446,4.43642469970343,4.43642469970343,4.9864662133097,5.00199303531711,4.43642469970343,5.35618621287778,4.94208652488822,5.29308744223245,4.43642469970343,4.98173350303389,4.85238446388417,4.43642469970343,4.43642469970343,4.43642469970343,4.72713338905432,4.73652213081928,4.43642469970343,4.43642469970343,5.03135183346553,5.39406211042092,5.42392788935383,5.31054519983378,4.81987415110427,5.29269031608505,5.29214784033825,5.10671346570584,5.00186182893476,4.91866488251495,4.82133277405889,4.83588151344031,4.87026325745748,5.10183183755694,4.43642469970343,5.12543782273291,4.74301960738593,4.93059545269067,4.74608136240848,4.68300753626299,4.66181727485139,4.83834788281293,4.69102157813117,4.43642469970343,4.69743327377195,4.826104262692,4.73920849164734,4.7493615545922,4.70277927026603,4.91322168920301
