"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GLYATL2",31.5883277671081,1.16490213036621,0.756460767115916,1.53993727236843,0.123575644340637,0.735840193526834
"GLYATL3",0.0697028416108949,0.327125572633849,3.59025218027407,0.0911149290379031,0.927401270329684,NA
"GLYCAM1",0,NA,NA,NA,NA,NA
"GLYCTK",169.284971060222,-0.0926551898365469,0.100559177160727,-0.921399642008335,0.35684181560893,0.903355169321647
"GLYCTK-AS1",7.87579304699308,0.00257417707317962,0.263403472138659,0.00977275300237705,0.99220259538046,0.998834051244585
"GLYR1",2852.07980547492,0.0312994533112409,0.0564709653324029,0.5542574511876,0.579402665159744,0.961078872725635
"GM2A",3445.61757172313,-0.0290949754171182,0.110455989762939,-0.263407855740207,0.792236236342939,0.983726340593198
"GM2AP1",0,NA,NA,NA,NA,NA
"GM2AP2",0,NA,NA,NA,NA,NA
"GMCL1",532.498251920797,0.0703361408294634,0.0707089919384402,0.994726963307561,0.319869076825134,0.885089875995812
"GMCL1P2",0.0554063117156538,0.167252675598876,3.59025218027407,0.046585216636818,0.96284381465295,NA
"GMCL2",0.29324020902917,0.188926745329486,1.3881994139662,0.136094817090945,0.891746324769733,NA
"GMDS",706.391776963472,-0.00319102634415932,0.0746690297585143,-0.0427356074463451,0.965912294849647,0.996358981887871
"GMDS-DT",137.184705057458,-0.00784119395790236,0.108855699810712,-0.0720329203848523,0.942575709212022,0.995052820653497
"GMEB1",464.282730522682,-0.0388444578354416,0.0756693264309285,-0.513344834262522,0.60771012717661,0.964730409745305
"GMEB2",546.481337504355,-0.0159717128188215,0.0590601158475907,-0.270431450897214,0.786828346846108,0.983687397401012
"GMFB",1738.63664380333,-0.0768034522014281,0.0730707667666665,-1.0510831567798,0.293220399132804,0.87214306168079
"GMFBP1",0.0889246929499611,0.0926686932724756,3.59025218027407,0.0258111933700996,0.979407933805991,NA
"GMFG",1267.97596482584,-0.165099606221041,0.0968258146557811,-1.70511972254481,0.0881720979953398,0.678848806507952
"GMIP",1526.60540368659,-0.0595401430810376,0.0887256799689477,-0.671058740850175,0.502183109581529,0.949319758769074
"GML",0.139838271708544,0.0673093577810827,2.82484917943309,0.0238275934414986,0.980990129911253,NA
"GMNC",0.370250366625084,-1.49239363135715,1.11168702996771,-1.34245843580679,0.179447398457426,NA
"GMNN",821.128067517081,0.00115099910520862,0.106402085968179,0.0108174486875458,0.99136909303268,0.998834051244585
"GMPPA",1059.36897943635,0.130374287818774,0.127933596229825,1.01907780020945,0.308166032523754,0.877721228856032
"GMPPB",946.466434447831,0.0768213017431609,0.144176992648165,0.532826356911381,0.59415378696316,0.962641962912208
"GMPR",193.682392989834,-0.0854715558079973,0.524320238015419,-0.163014031523009,0.870507386891592,0.989059957931927
"GMPR2",1282.54764749301,-0.0924794822917965,0.0460883564591496,-2.00656932459212,0.0447955403093439,0.563683252301996
"GMPS",2329.53697506548,-0.0139732073507442,0.0520667267455445,-0.268371150332394,0.788413643939433,0.983726340593198
"GMPSP1",2.46132047918548,0.0122504663152619,0.39729574221248,0.0308346277436575,0.975401424595739,0.997468246528036
"GNA11",198.393939490709,-0.144090353911376,0.10016004519136,-1.43860112718685,0.15026356682013,0.775097877664854
"GNA12",1127.93637550894,-0.025813326933683,0.107775357363812,-0.239510474055272,0.810709775662368,0.985005856468478
"GNA13",2637.6485034715,-0.0481244077190858,0.0826246564432778,-0.58244608559581,0.560266247006683,0.958547215054877
"GNA13P1",0,NA,NA,NA,NA,NA
"GNA14",0.503533526561558,1.05926835251768,1.04201120614328,1.0165613827113,0.309362132876272,NA
"GNA14-AS1",0,NA,NA,NA,NA,NA
"GNA15",374.279820036121,-0.104781922955915,0.33719972836072,-0.310741421605844,0.755997205127536,0.983078137260821
"GNA15-DT",3.15529855470956,-0.102790320726075,0.449420365439653,-0.228717540704945,0.819088460621622,0.985608345703973
"GNAI1",9.2831520334078,2.98060922577641,0.860533258595938,3.46367696541982,0.000532845977558241,0.0667313223614658
"GNAI2",6834.34874228949,-0.029029760986758,0.0427814728603924,-0.678559176339954,0.497417216763338,0.948018657926908
"GNAI2P1",0.216700867471013,0.492726645247836,1.71818980284228,0.286770788903969,0.774287831007073,NA
"GNAI2P2",0.0704309155792928,0.456728674531219,3.59025218027407,0.127213535873782,0.898771392345447,NA
"GNAI3",2384.84843981849,-0.0236774889647842,0.0539277506944817,-0.439059457512421,0.660618454681257,0.973767153155625
"GNAL",22.7021268664915,0.109223051226938,0.168140165858044,0.64959523900525,0.51595370922823,0.949781322634933
"GNAO1",1.26860255734506,-0.834147413516424,0.747740977781136,-1.11555664100648,0.264611960599986,0.860543849925863
"GNAO1-AS1",0,NA,NA,NA,NA,NA
"GNAQ",33.6794348291347,-2.77388496925461,0.998050262872298,-2.77930388122099,0.00544755372243773,0.232342302148743
"GNAQP1",0.0514060072538194,0.401169264328946,3.59025218027407,0.111738464092604,0.911030780352262,NA
"GNAS",15524.320815523,0.00876706614372845,0.0552522342833302,0.158673513522937,0.873926106915227,0.989823436508762
"GNAS-AS1",8.81021768453651,-0.0528587870072029,0.230314440523401,-0.229507046484271,0.818474844480625,0.985608345703973
"GNAT1",0.167650766565058,0.676055702126336,2.32498522910711,0.29077849341261,0.771220734739236,NA
"GNAT2",12.0946293839736,0.424209186783301,0.20840285744845,2.03552480986607,0.041798094782257,0.549721832514205
"GNAT3",0,NA,NA,NA,NA,NA
"GNAZ",8.11462730728353,-0.197974837582551,0.77285851678643,-0.256159223561042,0.797827893246709,0.985005856468478
"GNB1",7779.62899892731,-0.0362580689749784,0.0300252924556583,-1.20758420683245,0.227207237052308,0.839040242948848
"GNB1L",121.34790779013,0.00438061281650011,0.106260575991214,0.0412251935926106,0.967116369159403,0.996358981887871
"GNB2",2209.85498978308,0.00499639468697217,0.0479824698576387,0.104129585279711,0.917066512816566,0.992540634216489
"GNB3",26.2109058107473,-0.0373160865270802,0.138648730667446,-0.269141205602409,0.787821022404428,0.983726340593198
"GNB4",270.49092015063,-0.19517266501019,0.18113584819736,-1.07749331207777,0.281259937005885,0.86542719901972
"GNB5",277.830128070888,-0.127326666187191,0.144800525746041,-0.879324612470701,0.379225294572165,0.914213798660851
"GNE",647.708741980579,0.0164956854027841,0.0562232198863361,0.29339631270021,0.769219243546962,0.983078137260821
"GNG10",1.14062941768841,-0.289038261483459,0.622200224728261,-0.4645422003981,0.642259332136044,0.970834793439829
"GNG10P1",0,NA,NA,NA,NA,NA
"GNG11",66.1881779948141,-0.0755157698957924,0.434706766768954,-0.173716573259438,0.86208821198665,0.988400108423547
"GNG12",15.7499854349581,0.00418906182917355,0.704440884663573,0.00594664778886899,0.995255289504978,0.998834051244585
"GNG12-AS1",0.1152234859988,0.0875847228269363,3.59025218027407,0.0243951450842794,0.980537420836272,NA
"GNG13",0.722341835908897,1.01301783546146,0.732300797246191,1.38333569930676,0.16656195661078,NA
"GNG14",0.178646925831305,-0.392678591259228,3.36199405557409,-0.116799311589554,0.907019089290675,NA
"GNG2",1502.0671003506,-0.254456505362624,0.143474742115817,-1.77352822949993,0.0761412184276056,0.652610565267473
"GNG3",2.43649658728188,0.109195988810071,0.394534051206561,0.276772026333669,0.781955162130267,0.983648776734008
"GNG4",3.89939831062087,0.421470919306391,0.569739608141383,0.739760608677573,0.459445264718805,0.937294351314307
"GNG5",169.321452481623,-0.0681674617227505,0.0791843305527056,-0.860870594560091,0.389309318680699,0.919176345803558
"GNG5P1",0.0192055782858256,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GNG5P2",1.8637004938231,0.34338023608328,0.484932002465003,0.708099763137537,0.478883306707027,0.941776000350272
"GNG5P3",0.0826925914807675,0.467861198028114,3.59025218027407,0.130314299535471,0.896317767146972,NA
"GNG5P5",0,NA,NA,NA,NA,NA
"GNG7",731.833056735402,-0.332081583767191,0.234392807821034,-1.41677377755014,0.156549078686138,0.78292695155169
"GNG8",12.4884371189241,0.411120222648056,0.366853095151078,1.12066717735814,0.262429558482836,0.860543849925863
"GNGT1",0,NA,NA,NA,NA,NA
"GNGT2",360.186955407405,0.0788800952353673,0.102644284592537,0.768480150146637,0.44220197907373,0.933928445455023
"GNL1",1099.42924630331,0.0687331137188493,0.0618989343926983,1.11040867493443,0.266822961727204,0.860543849925863
"GNL2",1934.87589871241,0.0502011847851372,0.0594874519228507,0.843895362172229,0.398727880055633,0.923196841457118
"GNL2P1",0.0442248732780677,-0.402513501626997,3.59025218027407,-0.112112877150671,0.910733907308591,NA
"GNL3",4131.8210637697,0.0598567124409986,0.0712123285515157,0.840538621029611,0.400606456699387,0.92472354807304
"GNL3L",1415.83213603655,-0.0269870932005319,0.0638729238055801,-0.422512257035183,0.672651156086416,0.975725702111148
"GNL3LP1",0,NA,NA,NA,NA,NA
"GNLY",1.06207761987178,0.228303329978001,0.866142888513629,0.263586220017101,0.792098777951979,0.983726340593198
"GNMT",10.8413757667925,-0.000307281410973861,0.212155552122958,-0.00144837789018018,0.998844362047266,0.99984171424233
"GNPAT",1423.34150346629,-0.0213422320165723,0.0316523114370922,-0.674270884102389,0.500139111300907,0.949303350347643
"GNPATP",0,NA,NA,NA,NA,NA
"GNPDA1",391.620294486778,-0.0841736896038585,0.18261870903593,-0.460925882393011,0.644851781696905,0.971443322831361
"GNPDA2",606.970488991978,0.0491205670668774,0.0595995903883213,0.824176252669393,0.409839418220847,0.926359830091391
"GNPNAT1",614.306829093549,0.0983641806831227,0.0860813608803215,1.14268849466585,0.253167948395165,0.852835190433174
"GNPTAB",1801.24595684568,0.102820385197166,0.133095873263978,0.772528724412329,0.439801340889988,0.932622491528243
"GNPTG",329.756890075136,-0.0373144282848313,0.0617964148227228,-0.603828367582105,0.545957757268412,0.955836284254342
"GNRH1",42.1185694446633,-0.0128485273522249,0.118907840984406,-0.108054500408512,0.913952460169957,0.992540634216489
"GNRH2",1.50091061586884,0.578860905620578,0.486278752791601,1.19038905627171,0.233893512377484,0.843818232222004
"GNRHR",18.4906972758804,-0.119911820569594,0.17954232809786,-0.667874934228519,0.504213428782889,0.949319758769074
"GNRHR2",27.7045467950747,-0.144727432269839,0.147913470885211,-0.978460118633518,0.327846806852793,0.887478973108833
"GNRHR2P1",0.0203098265417072,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GNS",1322.45550711833,0.0565679285114069,0.0914212148780752,0.618761505049449,0.536073485209671,0.954053327495824
"GOLGA1",704.818383846233,0.109686212340389,0.0932034473661175,1.17684716005755,0.23925651549336,0.847220768617811
"GOLGA2",1387.54647847324,0.227430470365659,0.106390241645025,2.13770047749763,0.0325410607377707,0.503243327552417
"GOLGA2P1",0.0683888067664153,0.215353762081422,3.59025218027407,0.0599829068455527,0.952169248535821,NA
"GOLGA2P10",55.0282269892898,0.195756734593168,0.25400237376984,0.770688602975614,0.440891528927655,0.933107696005918
"GOLGA2P11",4.9416787303779,0.657725282333154,0.770982315123634,0.853100349296185,0.393603657746686,0.920254017627925
"GOLGA2P2Y",0.0739564988039697,-0.205565475882576,3.59025218027407,-0.0572565562419306,0.954340826643783,NA
"GOLGA2P3Y",0,NA,NA,NA,NA,NA
"GOLGA2P4",0.342892198249367,0.368987885931338,1.39413730057925,0.264671123696372,0.791262824350222,NA
"GOLGA2P5",394.167826218219,-0.0660138442349704,0.0892616957969369,-0.739554000689685,0.459570661806254,0.937294351314307
"GOLGA2P6",0.0421299219001919,0.0844508136810694,3.59025218027407,0.0235222512070511,0.981233689497557,NA
"GOLGA2P7",4.97063504531006,0.00472798836251707,0.340602366221769,0.0138812551861094,0.988924716484918,0.998834051244585
"GOLGA2P8",0.721148337590889,-0.0570044161035266,0.748260816350068,-0.0761825487289148,0.939273866433846,NA
"GOLGA2P9",0,NA,NA,NA,NA,NA
"GOLGA3",2200.25115382192,9.90699892631627e-05,0.0736265685404811,0.00134557390391883,0.998926387680619,0.99984171424233
"GOLGA4",2088.77166687271,0.196450082966379,0.0869157014267528,2.2602369852809,0.0238065465529472,0.448412541971271
"GOLGA4-AS1",16.0795426007382,0.3065859371571,0.194187520473607,1.57881380023475,0.114378772268881,0.722495967574121
"GOLGA5",978.967335853289,0.0695402082123615,0.0606849226011273,1.1459223350986,0.251827288756717,0.85179813443382
"GOLGA5P1",0.0802525048308326,-0.15746438940003,3.59025218027407,-0.043858866033196,0.965016903878555,NA
"GOLGA6A",0.0991497073299259,-0.4543987120521,3.59025218027407,-0.126564566842603,0.899285042916915,NA
"GOLGA6B",0.148213488805195,0.162387609688316,2.33669855727797,0.0694944622542508,0.944596040479399,NA
"GOLGA6C",0.0479082792169088,0,3.59025218027407,0,1,NA
"GOLGA6D",0.0290933197165713,0.204221238584526,3.59025218027407,0.0568821431838629,0.954639078954194,NA
"GOLGA6L1",0,NA,NA,NA,NA,NA
"GOLGA6L10",12.2083425552483,0.198447136091733,0.401337271664593,0.494464755961115,0.620977990941504,0.967093897948191
"GOLGA6L11P",0,NA,NA,NA,NA,NA
"GOLGA6L16P",0,NA,NA,NA,NA,NA
"GOLGA6L17P",0.277468124644448,0.450638342671516,1.37503109402295,0.327729565266103,0.74311614704137,NA
"GOLGA6L2",0.0752954665019097,-0.15746438940003,3.59025218027407,-0.043858866033196,0.965016903878555,NA
"GOLGA6L22",0.0318374765038432,0.193195280811427,3.59025218027407,0.053811061482784,0.957085696501079,NA
"GOLGA6L3",0.422744442636595,-0.107729286417827,1.02183135699252,-0.105427657588135,0.916036470770881,NA
"GOLGA6L4",2.23104794639635,0.527893600105433,0.467654234625216,1.12881176095517,0.258977250250595,0.857853216883417
"GOLGA6L5P",1.12339472039145,-0.451707403241813,0.611057223487976,-0.739222753416484,0.459771746504708,0.937294351314307
"GOLGA6L6",0.022741935939838,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GOLGA6L7",0.0801933154329154,0.0474822506954194,3.59025218027407,0.0132253246600061,0.989448025249338,NA
"GOLGA6L9",58.7071492488604,0.439334784611405,0.23460452399943,1.87266117942582,0.0611151872826468,0.614510230065457
"GOLGA7",256.422315588492,0.0371347597422793,0.0585002805012632,0.634779174118275,0.525572447758786,0.950534771729755
"GOLGA7B",1.24776848698851,1.13281907982084,0.637040050879218,1.77825409604524,0.0753621318652372,0.649573278349077
"GOLGA8A",1719.22645975946,0.31370103101362,0.202809448675645,1.54677719929768,0.121916980088132,0.733965603947599
"GOLGA8B",1135.49905689566,0.0869097698182673,0.196446557043135,0.442409228883477,0.658193101911054,0.973132137882248
"GOLGA8CP",0,NA,NA,NA,NA,NA
"GOLGA8DP",0.0633251981593401,0.334583896353575,3.59025218027407,0.0931923106103466,0.92575078304968,NA
"GOLGA8EP",0,NA,NA,NA,NA,NA
"GOLGA8F",0,NA,NA,NA,NA,NA
"GOLGA8G",0,NA,NA,NA,NA,NA
"GOLGA8H",5.0313368385412,0.169756666776224,0.303691219438752,0.558977856159127,0.576176832856888,0.961078872725635
"GOLGA8IP",0.0699138995403475,0.225839429223218,3.59025218027407,0.0629035003346137,0.949843347503011,NA
"GOLGA8J",0,NA,NA,NA,NA,NA
"GOLGA8K",0.137255828789279,-1.00800866281959,3.58928766254626,-0.28083808197878,0.778834593359581,NA
"GOLGA8M",0.166521583841436,0.00598999585156964,2.32841682743187,0.00257256165691618,0.997947395036282,NA
"GOLGA8N",2.9598035758941,0.542529433720204,0.517848598007426,1.04766033123918,0.294795130283328,0.872588211035498
"GOLGA8O",0.47295171245539,-0.280256918140142,1.25345263264019,-0.223587960838878,0.823077932385398,NA
"GOLGA8Q",0.0240730199336222,-0.168056622265624,3.59025218027407,-0.0468091414828678,0.962665343171823,NA
"GOLGA8R",1.50115648113249,-0.107158680028553,0.632641593073173,-0.169382919494765,0.865495457651092,0.988807187003822
"GOLGA8S",0.403305130128279,-1.1917186311033,1.18236556000828,-1.00791047321689,0.313497443294095,NA
"GOLGA8T",0.0254589833367503,0,3.59025218027407,0,1,NA
"GOLGA8UP",1.89880301458638,0.259318629030798,0.453943623105994,0.571257345254629,0.567825211144993,0.959073902717365
"GOLGA8VP",4.43943741770753,-0.124840988510682,0.355779233135435,-0.350894534822831,0.725667471705395,0.982649712718421
"GOLGB1",3770.72010982383,0.104875811045468,0.0556937506699973,1.88308041357979,0.0596894711356293,0.608416392627224
"GOLIM4",1013.665051259,0.14315592086985,0.083413737154322,1.71621516735308,0.0861226681677812,0.677456718986288
"GOLM1",402.315640930608,-0.588678972805495,0.262138952270975,-2.24567530962347,0.0247248127808527,0.44999100420443
"GOLM2",1324.57686754765,-0.0301843911179544,0.0737141036877176,-0.409479185229296,0.682188038935525,0.976336279425238
"GOLPH3",1861.98420215993,-0.030408813724477,0.07746144709209,-0.392567075184194,0.694639261387811,0.977169332959576
"GOLPH3-DT",17.3291791774509,-0.0820748621724325,0.200664992286437,-0.409014353910201,0.682529127364372,0.976336279425238
"GOLPH3L",935.858280850021,0.00831395681488145,0.0817262697121861,0.101729307408261,0.918971538869953,0.992540634216489
"GOLT1A",1.75230246221059,-1.09353361456613,0.828151393658689,-1.3204513364821,0.18668437331656,0.812411613605808
"GOLT1B",857.679603337148,0.0185626113244668,0.0948508106059018,0.195703243924747,0.84484244522565,0.987408689071875
"GON4L",1369.32132417787,-0.0357096789222622,0.0345264859355431,-1.03426914018785,0.301010359391787,0.874652979677374
"GON7",300.654614303588,-0.032602934092505,0.0995087534000626,-0.327638855663571,0.743184739555069,0.983078137260821
"GOPC",1094.19857119534,-0.0458270713088518,0.0633681274382109,-0.723188030978774,0.469564371223135,0.939606621920342
"GORAB",353.905359510045,0.00400623358705764,0.0781516386102473,0.0512623107883542,0.959116500231681,0.995113328261628
"GORAB-AS1",8.30985942175715,-0.211264721189804,0.231070630628469,-0.914286340134195,0.360566406327781,0.904613586986964
"GORASP1",543.253663426345,-0.144059650215102,0.0864059284577149,-1.6672426624708,0.0954661627113372,0.69187509548069
"GORASP2",2814.3493616618,0.0457501201712246,0.055865420554914,0.818934498600143,0.412823785763753,0.926359830091391
"GOSR1",1209.24463860331,0.036463517898693,0.0448318928336965,0.813338799545094,0.416023837487979,0.926583554781195
"GOSR2",1221.01533013835,0.0209638047989201,0.0458496025154273,0.457229804595715,0.647505877857354,0.971910679832224
"GOSR2-DT",3.70043186186159,-0.259074043807744,0.35264416764453,-0.734661360028202,0.462545758367247,0.938482119175792
"GOT1",1173.03094802052,-0.0458468468005897,0.0705263500886515,-0.65006691460653,0.515648999414998,0.949781322634933
"GOT1L1",0,NA,NA,NA,NA,NA
"GOT2",3348.66590368173,0.00947180258942108,0.0576548398296057,0.16428460502907,0.869507100440253,0.989059957931927
"GOT2P1",0.0147944154454499,-0.160598298545897,3.59025218027407,-0.0447317599104243,0.964321118279375,NA
"GOT2P2",0.794046393284302,0.316308270623197,0.693797194239727,0.455908835102471,0.648455535960567,0.972292158182232
"GOT2P3",1.39692598626961,-0.2895081750078,0.568377870204796,-0.50935863302258,0.610500866546504,0.965022370669218
"GOT2P5",0,NA,NA,NA,NA,NA
"GOT2P6",0.838962119258403,0.329126099534282,0.681856355547116,0.482691254333465,0.629314973925129,0.968545072258774
"GOT2P7",0.206683721237997,-0.286942171003469,2.30931970079501,-0.12425398306899,0.90111418105613,NA
"GP1BA",39.5985959891374,0.0339667957106334,0.181046749341093,0.187613397281382,0.851179723229123,0.98808448608309
"GP1BB",0,NA,NA,NA,NA,NA
"GP2",0.0192055782858256,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GP5",2.67452086241935,-0.338660557458984,0.710728480357322,-0.476497800241128,0.633719774139804,0.968545072258774
"GP6",2.58496155226893,0.351625771646973,0.542375107182478,0.648307355906493,0.516786177288291,0.949781322634933
"GP6-AS1",18.5372664152927,-0.0759736850569606,0.307261266038058,-0.247260860558813,0.804706347209874,0.985005856468478
"GP9",0.221984833631546,0.175930378413359,1.99023749980322,0.0883966754876007,0.929561403530713,NA
"GPA33",1.94750627065231,0.389568150911581,0.470933722938653,0.827225004148467,0.408109541898597,0.926359830091391
"GPAA1",1034.42144487342,0.0105252074260484,0.0639495117453814,0.164586204628975,0.869269690238987,0.989059957931927
"GPAA1P1",0,NA,NA,NA,NA,NA
"GPAA1P2",0,NA,NA,NA,NA,NA
"GPALPP1",709.090369256466,0.0850325813952862,0.0413214199961942,2.05783299323009,0.0396061677431988,0.541312699286775
"GPAM",441.795229895001,0.111881099194313,0.0848023901910071,1.31931539833151,0.187063692031559,0.812622770881563
"GPANK1",493.002361968815,0.0196141384711609,0.0505092048995496,0.388327999028467,0.697773319639737,0.97870592796153
"GPAT2",72.4464430160044,2.94502345602807,0.680184375920568,4.32974287602865,1.49283543571954e-05,0.00646245843484217
"GPAT2P1",5.90377676142696,3.41069049959212,1.09077119378087,3.12686154441781,0.00176683113483676,0.136233073620237
"GPAT2P2",1.6190659515463,0.387916052770268,0.606691539187788,0.639395850632091,0.522565447628174,0.950498683135189
"GPAT3",121.088965639606,-0.711584831430237,0.451454893883227,-1.57620360543548,0.114978887896547,0.724123924991003
"GPAT4",1237.10871849141,-0.0103572726027926,0.0374910155973089,-0.276260123599748,0.782348281262583,0.983648776734008
"GPATCH1",290.250248534367,0.0665168163864934,0.0545190912432581,1.22006465752892,0.222440365077943,0.837506359388477
"GPATCH11",975.69955961985,0.146026636359131,0.114271339857825,1.27789379682443,0.201286875586672,0.819510416099062
"GPATCH2",316.96385739296,-0.0496187243563035,0.0748084419638372,-0.663277072128964,0.507153118046767,0.949319758769074
"GPATCH2L",1924.84468453333,0.0559348802399925,0.138755047432936,0.403119607357184,0.686860237023026,0.976730288630485
"GPATCH3",216.7791203182,-0.0331445441723533,0.0818998681910725,-0.404695940352761,0.685701026631303,0.97645255762269
"GPATCH4",1.07845390985199,0.0534508764080115,0.632754799345381,0.0844732848542743,0.932680142505264,0.994967697166058
"GPATCH8",2034.71810231634,-0.0499267790867658,0.0234338025141549,-2.13054535458375,0.0331266155470871,0.504304132304704
"GPBAR1",4.14959415394349,-0.0316433451899292,0.326766308938359,-0.0968378450420308,0.922855169156946,0.993236938125072
"GPBP1",2291.85854908534,0.0581985431136525,0.0664710883927479,0.875546715434888,0.381276503527039,0.915197471517
"GPBP1L1",2500.95387821318,-0.0119203004083107,0.0412392841255868,-0.289052069187467,0.772541531876286,0.983078137260821
"GPC1",7.1055080218529,-0.0281048974979453,0.275804000414714,-0.101901703585464,0.918834697738086,0.992540634216489
"GPC2",50.1986007406773,-0.165696007290492,0.236321629766386,-0.701146177158178,0.483211795024465,0.944472994977405
"GPC3",0.100279430223309,0.106069004319761,3.59025218027407,0.0295436083578018,0.976431039666263,NA
"GPC3-AS1",0,NA,NA,NA,NA,NA
"GPC4",154.900437171671,-0.585834014381301,0.817874221284037,-0.716288640888522,0.473813139272915,0.940369594491969
"GPC5",63.6838961110101,-0.845473319554094,0.406949838943294,-2.07758607731482,0.0377474996160047,0.531563820838832
"GPC5-AS1",0,NA,NA,NA,NA,NA
"GPC5-AS2",0.136144752030138,-0.786574686592578,3.45508874072525,-0.227656869509947,0.819913005104745,NA
"GPC5-IT1",0.206697114093244,-0.269236599499983,1.70442364806816,-0.157963426408184,0.874485618323267,NA
"GPC6",2.89363555919225,-2.87731123095854,1.50510096110671,-1.9117064604376,0.0559138552270388,0.599743932348898
"GPC6-AS1",0.0283936946185498,-0.0117513592840225,3.59025218027407,-0.00327312921041814,0.997388425400625,NA
"GPC6-AS2",0,NA,NA,NA,NA,NA
"GPCPD1",3000.29177277616,-0.0104321616519901,0.186743831903047,-0.0558634871399997,0.955450558426406,0.995113328261628
"GPD1",21.5986423059199,-0.126222483008067,0.194434765942884,-0.649176511185998,0.51622429218984,0.949781322634933
"GPD1L",136.622274418232,0.0410249672807764,0.132095990141866,0.310569361240392,0.756128022289396,0.983078137260821
"GPD2",1303.04000558195,0.233463434063268,0.119897152222229,1.94719749165138,0.0515110623086909,0.585055275885383
"GPER1",268.401111979816,0.123973263045244,0.309526752971839,0.400525194849711,0.688769730264234,0.977053080641015
"GPHA2",0.085465506420702,0.829889877028647,3.58887612464384,0.231239487852484,0.817128754314707,NA
"GPHB5",0.0225397319479606,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GPHN",1034.56550118546,-0.0899310401215568,0.0611201544510819,-1.47138110054244,0.141188081632111,0.76115260896697
"GPI",7918.67821747474,0.0279994836993853,0.088682504755303,0.315727253945328,0.752209538377389,0.983078137260821
"GPIHBP1",3.47403109351747,-0.104210312430697,0.56581244857412,-0.184178189598537,0.853873668962546,0.988256817532357
"GPKOW",448.723084213735,-0.00928994183229742,0.0498862205650208,-0.186222602696251,0.852270199588813,0.98808448608309
"GPLD1",47.8383928083465,0.174385643702954,0.197742291722057,0.881883395728354,0.377839867100793,0.913236471025643
"GPM6A",28.0037713422505,0.414525768468376,0.641225304534895,0.646458842994425,0.517982243016187,0.949781322634933
"GPM6B",58.1178775765094,0.0930407326112044,0.174730191814897,0.53248228966502,0.594392004779928,0.962641962912208
"GPM6BP1",0,NA,NA,NA,NA,NA
"GPM6BP2",0,NA,NA,NA,NA,NA
"GPM6BP3",0,NA,NA,NA,NA,NA
"GPN1",710.223050599724,-0.0158530505502466,0.0402044978386937,-0.394310373278417,0.693351905647355,0.97709579239298
"GPN2",717.431937616674,0.000645698468877275,0.0375797706912321,0.0171820758083531,0.986291361512519,0.998633106548861
"GPN3",663.299836401946,-0.0427887394137174,0.059284685477386,-0.72175029806035,0.470448011938196,0.939748939421804
"GPN3P1",0.0240841867961418,0.259780648786798,3.59025218027407,0.072357214965041,0.942317633014659,NA
"GPNMB",61.3517877341367,0.162938672236134,0.261805377880006,0.622365642583608,0.533701466804338,0.953213031484573
"GPR1",0.0306434637886627,0.193195280811427,3.59025218027407,0.053811061482784,0.957085696501079,NA
"GPR1-AS",0.0205296967668694,-0.112497212063351,3.59025218027407,-0.0313340697016897,0.975003120047279,NA
"GPR101",0.0240730199336222,-0.168056622265624,3.59025218027407,-0.0468091414828678,0.962665343171823,NA
"GPR107",1129.30038640077,0.0958017889438206,0.0499170274836948,1.91922063017703,0.0549564177264477,0.596697543070305
"GPR108",862.791848280482,-0.158536990763148,0.0808955261771664,-1.95977451726986,0.0500221509681474,0.57812739824723
"GPR119",0.147242486853234,0.377820949606528,2.33837018949781,0.161574480936942,0.871640954485781,NA
"GPR12",0.0353123027789552,0.193195280811427,3.59025218027407,0.053811061482784,0.957085696501079,NA
"GPR132",1138.36985825858,-0.097840098455394,0.0979723521018883,-0.998650092157054,0.317964225151803,0.88351686365505
"GPR135",52.2657092520429,0.0182231194632679,0.115119110239944,0.158297952662119,0.87422202134245,0.989823436508762
"GPR137",300.07222163108,0.0321336100672741,0.0536847333510383,0.598561417026255,0.549465391537806,0.956390231011845
"GPR137B",603.212733630223,-0.0404152358989128,0.136725362303935,-0.295594286370011,0.767539937569278,0.983078137260821
"GPR137C",13.2980989068909,0.672406197684467,0.238077917038674,2.8243114945232,0.00473823109291211,0.221290023156385
"GPR139",0.0254429353393073,0,3.59025218027407,0,1,NA
"GPR141",39.0516248628519,0.370149942599816,0.514659233569153,0.719213643623632,0.472009294198224,0.940005449820121
"GPR141BP",0.664606569655565,0.641199472570703,1.11115937837667,0.577054457756952,0.563902668183151,NA
"GPR142",0.193684166283697,0.56374454709946,1.97683816692522,0.285174859799631,0.775510179984607,NA
"GPR143",0.378449257238528,-0.169838217879993,1.18831215755616,-0.142923908335059,0.886350276293675,NA
"GPR143P",0.0337213655440709,0.0363497271985234,3.59025218027407,0.0101245609983164,0.991921907104594,NA
"GPR146",19.8834058304284,0.870249077163448,0.316393106680524,2.75053109182362,0.00594987448726698,0.236805291393829
"GPR148",0,NA,NA,NA,NA,NA
"GPR149",0,NA,NA,NA,NA,NA
